MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
71466838	SLD	310000	327500	12/27/2012	2/22/2013		19	6	21 Brentwood Road	Woburn	MA	01801		3	1.5	1344	67	7500	Kathleen Schuck	Realty National MA, LLC	(781) 738-0048	Call List Agent, Lock Box	Looking for the perfect starter or downsizer home?  Look no further!  This house has been tastefully and professionally renovated so there is nothing to do but move in and relax while taking in the tranquil views of the woods and pond.  Features include a new roof, new windows, new stainless/cherry/granite kitchen, new baths, refinished and new wood flooring, and much more.  Located on a quiet side street, yet close to shopping, schools, transportation, and highways make this the ideal location.	Colonial	1	0	Forced Air, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Marble, Hardwood, Pine;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Freezer;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Patio, Gutters, Fenced Yard;Insulation:Unknown;Electric:100 Amps;Interior Features:--;Hot Water:Oil, Tank;	SF	Brentwood Road	21	21	http://media.mlspin.com/photo.aspx?mls=71466838	
71470157	SLD	329900	368000	1/8/2013	2/22/2013		14	6	19 Hamilton Rd	Woburn	MA	01801		4	2	1784	57	15500	Gina Mestone	Century 21 Crowley - Braese	(781) 933-0005	Call List Office, Lock Box, Appointment Required, Sign	ALL OFFERS PRESENTED AT 7PM 1/14TH HIGHEST AND BEST!! Don't miss out on this meticulously maintained freshly painted 8 room,3+bedroom, 2 full bath Ranch! This lovely home is in move-in condition & features many updates including new appliances,kitchen sink,updated baths,vinyl siding,heating system,roof, patio, garage door,custom shed,replacement windows,6 panel doors,brick front steps and walkway, central air & solar panels installed for 40% energy savings!	Ranch	1	2	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood, Patio, Pool - Above Ground, Gutters, Storage Shed, Professional Landscaping, Screens, Fenced Yard;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Oil, Tank;	SF	Hamilton Rd	19	19	http://media.mlspin.com/photo.aspx?mls=71470157	
71475949	SLD	325000	325000	1/25/2013	2/22/2013		28	1	5 Carson Rd	Woburn	MA	01801		3	1	987	58	12894	The Russell Team	The Russell Realty Group, LLC	(855) 734-3578	Sign, Other (See Special Showing Instructions)	Corner Lot Ranch Style Home!!!  Wonderful 3 bed 1 full bath home on a corner lot with great location. Home has a full/partially finished basement. Hardwood floors under the carpet ready to be finished.  Home has great charm and is waiting for your finishing touches!	Ranch	1	0	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood, Gutters, Storage Shed;Insulation:Full;Electric:Fuses;Interior Features:--;Hot Water:Oil;	SF	Carson Rd	5	5	http://media.mlspin.com/photo.aspx?mls=71475949	
71407588	SLD	334900	334900	7/10/2012	2/25/2013		179	162	10 Dale	Woburn	MA	01801		3	1.5	1549	125	7350	Walter Marshall	Prudential Preferred Realty	(781) 933-7200	Call List Office, Appointment Required, Sign, Pets on Premises, Other (See Special Showing Instructions)	This elegant three/four BR side entrance Colonial has a modern, spacious, eat-in-kitchen, formal living room and family room with HW and a CT half bath off the gracious front foyer. The second floor has three bedrooms and a full bath and there are three more rooms in the finished attic space. The FHA by oil furnace has been recently updated and all windows, except kitchen, are new.  The lot is fenced, landscaped and useable.  Minutes to transportation and highways.	Colonial	1	0	Central Heat, Forced Air, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Patio;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;	SF	Dale	10	10	http://media.mlspin.com/photo.aspx?mls=71407588	
71400134	SLD	159000	130000	6/21/2012	2/27/2013		296	117	61 Waverly Rd	Woburn	MA	01801		2	1	821	93	9700	Anthony Giglio	RE/MAX Legacy	(781) 938-7677	Lock Box, Go Direct	Bring your imagination and creativity to restore or rebuild this cozy cottage back to its original charm. Situated in West Woburn close to the Winchester line, come see the potential this lot offers.  Being sold "as is" and will require cash or renovation loan. Handy people, builders, contractors or savvy investors will appreciate the opportunity that awaits! Special financing offered through Patriot Community Bank. Email list agent for more details!	Cottage, Bungalow		0	Oil		Reeves	Joyce		Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Aluminum;Exterior Features:Porch;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;	SF	Waverly Rd	61	61	http://media.mlspin.com/photo.aspx?mls=71400134	
71464457	SLD	477500	458000	12/12/2012	2/27/2013		42	27	1 Mikaila Way	Woburn	MA	01801		3	2.5	2350	16	12378	Joyce Murphy	William Raveis R.E. & Home Services	(781) 861-9600	Lock Box, Call ShowingTime at 888-627-2775	This exciting 13 year young Col  on pretty  cul-de-sac, has had many recent updates including; hardwood floors on the 2nd floor, new stainless appliances, HW  tank, finished basement and 2nd floor office w/ French doors. The floor plan offers open design,with a sunny south facing eat-in kitchen,  living room with gas fireplace  and formal dining room. Enjoy the  1st floor laundry,  gas heating, direct entry garage, all with  easy access to major routes and train. A home for the holidays	Colonial	1	1	Forced Air, Gas		Linscott	Kennedy	Woburn HS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood, Wood Laminate;Appliances:Disposal, Countertop Range, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR, Vent Hood, Range - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Sprinkler System, Fruit Trees, Garden Area;Insulation:Full;Electric:Circuit Breakers;Interior Features:Security System, Cable Available, French Doors;Hot Water:Natural Gas;	SF	Mikaila Way	1	1	http://media.mlspin.com/photo.aspx?mls=71464457	
71197020	SLD	575000	583000	3/8/2011	2/28/2013		379	342	Lot 10 Darling Drive	Woburn	MA	01801		4	2.5	2300	4	13171	The Tom and Joanne Team	Gibson Sotheby's International Realty	(781) 899-1650	Call ShowingTime at 888-627-2775	*Photos are of other homes in this subdivision*  SIMILAR HOME TO BE BUILT!  4 lots remaining in gorgeous Spence Crossing, a desirable 15 home subdivision located 15 miles outside of Boston.  Great commuter spot with access to Routes 95, 93 & commuter rail.  Shingle style homes w/ architectural flair.  Large kitchen & family room layouts w/ gas fireplace & hardwood floors.  Optional upgrades can be added to accommodate your lifestyle.	Colonial	1	2	Forced Air, Gas		Wyman	Kennedy	Woburn HS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Composite;Insulation:Full, Blown In, Fiberglass - Batts;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Darling Drive	10	Lot 10	http://media.mlspin.com/photo.aspx?mls=71197020	
71463136	SLD	359000	360000	12/7/2012	2/28/2013		20	5	41 Robinson Rd	Woburn	MA	01801		3	2	1600	58	12785	Mary L. Lawton	Lawton Real Estate, Inc	(781) 933-0999	Call List Office, Call List Agent, Lock Box, Appointment Required, Sign	Right off the cover of Country Living! Cozy updated ranch situated perfectly on a much desireable corner lot in the westside. One floor living and a completely finished lower level with walkout for entertaining. Patio and Gazebo for those summertime gatherings. This home fits the first time buyer or the downsizer. Two full baths, great floor plan. Third bedroom if not needed could be easy transformed into a formal dining room with it's great bay window. Oversized driveway for plenty of parking.	Ranch	1	0	Hot Water Baseboard, Oil		Reeves	Joyce Middle	Woburn Memorial	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Patio, Gutters, Storage Shed, Gazebo;Insulation:Fiberglass;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;	SF	Robinson Rd	41	41	http://media.mlspin.com/photo.aspx?mls=71463136	
71467973	SLD	394900	382500	1/2/2013	2/28/2013		23	8	22 Montvale Road	Woburn	MA	01801		3	2	1936	24	9800	Lisa Santilli	Classified Realty Group, LLC	(978) 664-0075	Appointment Required, Call ShowingTime at 888-627-2775	MOVE IN READY! This SUNNY raised ranch has been COMPLETELY RENOVATED. Updates include NEW ROOF, WINDOWS, DOORS, DRIVEWAY, LANDSCAPING, FURNACE, CENTRAL A/C, HW FLOORS, ELECTRIC SERVICE, PLUMBING and MORE!  BRAND NEW KITCHEN with ENERGYSTAR STAINLESS STEEL APPLIANCES and GRANITE countertops.  2 new FULL BATHS, DETACHED GARAGE and LEVEL YARD complete the package. This house is LIKE NEW CONSTRUCTION and convenienty located close to highways, commuter rail, bus route, area shopping & amenities.	Raised Ranch	1	2	Forced Air, Gas		Goodyear	Kennedy MS	Woburn Memorial	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Disposal, Microwave, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR, Range - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck - Composite;Insulation:Full, Fiberglass;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Electric;	SF	Montvale Road	22	22	http://media.mlspin.com/photo.aspx?mls=71467973	
71468036	SLD	400000	399000	1/3/2013	2/28/2013		50	6	4 Virginia Ave	Woburn	MA	01801		4	2.5	1960	15	8708	Paige Cadogan	Coldwell Banker Residential Brokerage - Tewksbury	(978) 851-3731	Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775	Young Colonial located in a quite neighborhorhood on dead end street. Property offers 4 bedrooms and 2.5 baths.  Hardwood floors throughout first floor.  Newer energy star kitchen appliances.  Master bedroom offers full bath and walk in closet.  Lower level includes 300 square foot family room with walk out to large, level fenced in back yard.  Newer hot water heater and AC condenser.  Excellent location for commuting near Routes 128/95, 93 & 3.	Gambrel /Dutch	1	1	Forced Air, Oil		Altavester	Kennedy	Woburn	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Fenced Yard;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Central Vacuum, Security System, Cable Available;Hot Water:Oil, Tank;	SF	Virginia Ave	4	4	http://media.mlspin.com/photo.aspx?mls=71468036	
71457296	SLD	274900	275000	11/14/2012	3/6/2013		78	58	6 Blake St	Woburn	MA	01801		3	1	1190	95	6272	Mary L. Lawton	Lawton Real Estate, Inc	(781) 933-0999	Call List Office, Call List Agent, Lock Box, Appointment Required, Sign	Location, Location, Location. Walk to everything! Major items updated in roof, brand new gas heating system, and windows. Bring your personal design to bring this wonderful home back to life. Hardwood through with a great fireplaced living room. Three large bedrooms and full bath on second floor	Colonial	1	1	Steam, Gas		Wyman	John F. Kennedy	Woburn Memorial	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Hardwood;Appliances:Range;Foundation:Fieldstone;Construction:Frame;Exterior:Stucco;Exterior Features:--;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;	SF	Blake St	6	6	http://media.mlspin.com/photo.aspx?mls=71457296	
71301990	SLD	249900	245000	10/14/2011	3/7/2013		507	456	39 Garfield Avenue	Woburn	MA	01801		4	1	1640	155	10443	Joanne Mulkerin	Prudential Preferred Realty	(781) 933-7200	Call List Office, Appointment Required	Spacious 4 bedroom Colonial.  Formal diningroom with corner hutch, formal livingroom with hardwood floors opens to familyroom. Large eat-in kitchen.  Newer ceramic tile bath with laundry. Newer roof, vinyl sided and 3 season porch. Updated electric.  One car detached garage.	Colonial	1	1	Gas					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas, Leased Heater;	SF	Garfield Avenue	39	39	http://media.mlspin.com/photo.aspx?mls=71301990	
71450440	SLD	279978	272000	10/23/2012	3/7/2013		138	78	108 Green Street	Woburn	MA	01801		4	3	1872	115	9810	Jason Goldfarb	United Brokers	(617) 389-2700	Lock Box, Go Direct, Call ShowingTime at 888-627-2775	Showings Start Now! Some renovation but still can use your finishing touches - Spacious Home over 1,800 sq feet of living space with up to 5 Beds colonial with stucco exterior, hard wood floors, 2 FULL BATHS, Finished Basement W 3/4 BATH, Replacement Windows 1st floor eat in Kitchen, Bath, Living Room, Dining room and Master Bedroom with walk in closet and dressing room and 2nd floor 2 spacious bedrooms with closets , bath and office/sm bed - sold as is	Colonial	1	1	Central Heat, Forced Air, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Refrigerator;Foundation:Poured Concrete;Construction:Stone/Concrete;Exterior:Stucco;Exterior Features:--;Insulation:Partial;Electric:220 Volts, 200 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Green Street	108	108	http://media.mlspin.com/photo.aspx?mls=71450440	
71460056	SLD	314900	306000	11/27/2012	3/7/2013		61	61	29 West St	Woburn	MA	01801		3	1	1167	66	18891	Albert Tu	Thread Real Estate	(781) 728-9689	Owner, Lock Box, Appointment Required, Other (See Special Showing Instructions)	$10K price drop! Completely updated Cape on quiet one-way street with an almost a 1/2 acre lot. Features include updated Kitchen with Stainless Steel App, Updated Bathroom, New Roof, New Vinyl Siding and EE Windows & Doors, New Driveway, updated deck, painted throughout and more! Hardwood throughout 1st floor and new carpeting on 2nd floor. Great commuter location. Do nothing but move in and relax at a great price.	Cape	1	0	Central Heat, Forced Air					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Freezer, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Storage Shed;Insulation:Full, Fiberglass;Electric:220 Volts, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	West St	29	29	http://media.mlspin.com/photo.aspx?mls=71460056	
71464244	SLD	289900	278000	12/12/2012	3/7/2013		35	21	10 Spring Ct	Woburn	MA	01801		3	1	1256	125	6049	Susan Mathurin	Coldwell Banker Residential Brokerage - Tewksbury	(978) 851-3731	Appointment Required, Call ShowingTime at 888-627-2775	Conveniently located Colonial on corner lot with gas heat.  Updates include: kitchen, newer roof, windows & furnace.  First floor features tiled entry, living rm, dining rm, kitchen with hardwood floors.  Second floor has two good sized Bedrooms and large full bath. Third floor has additonal bedroom and a bonus room/office.  Nice sized fenced in back yard with Koi Pond.  All appliances included.  Move in condition, great value!  Quick close possible.  Open Sunday 12/16 from 12-2.	Colonial	1	0	Forced Air, Gas		Shamrock	Kennedy/Joyce	WHS/ N.E. Voc	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Fenced Yard;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Electric, Tank;	SF	Spring Ct	10	10	http://media.mlspin.com/photo.aspx?mls=71464244	
71474831	SLD	296000	300000	1/22/2013	3/7/2013		13	13	32 Sturgis St	Woburn	MA	01801		3	1.5	1360	80	5227	Donna Markie	Bobbyvan Realty	(603) 216-5148	Call List Agent, Lock Box	Don't miss out on your chance to own this move in ready bright and sunny 3 bedroom 1 1/2 bath colonial style home with a one car detached garage. Newer kitchen cabinets, lots of hardwood, and a fireplaced living room with lovely built-ins all add to this homes charm. Bonus room in the basement could be set up for exercise room, office, den, or what ever you'd like. All this and only minutes to great walking trails at picturesque Horn Pond.	Colonial	1	1	Hot Water Radiators, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Sturgis St	32	32	http://media.mlspin.com/photo.aspx?mls=71474831	
