MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
71271311	SLD	438000	438000	8/5/2011	9/19/2011		17	3	34 Sunset Road	Bedford	MA	01730		3	2	1386	63	24200	Sheena Santos	The Higgins Group REALTORS®	(781) 862-1700	Call List Agent, Lock Box	Inviting cape w/ surprising space & many recent quality updates. This picture perfect home is beautifully sited on a 24,200 sq ft lot in a quiet neighborhood & a convenient location to walk to just about anything in town. The 1st flr includes a charming LR w/ FP,  office/bedroom, master bedroom, eat-in kitchen with a delightful window seat & a gorg sun-filled family room w/ 3 walls of glass & access to side deck. Enjoy central air, new hot water tank, newer furnace & large 2 car grg. Location!	Cape	1	2	Steam, Gas		Davis/Lane	John Glenn	Bedford High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Wall Oven, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Tank;	SF	Sunset Road	34	34	http://media.mlspin.com/photo.aspx?mls=71271311	
71258541	SLD	305000	306000	7/7/2011	9/20/2011		13	5	7 Foster Rd	Bedford	MA	01730		3	2	1344	62	10300	Seth Campbell Realty Group	Keller Williams Realty	(508) 620-8880	Lock Box, Sign, Call ShowingTime at 888-627-2775	Cozy 3BR Cape located in a quiet neighborhood. Hardwood floors in many rooms. Fireplaced LR. Needs TLC but so much potential!!  Don't miss this opportunity!	Cape		0	Hot Water Baseboard, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Foster Rd	7	7	http://media.mlspin.com/photo.aspx?mls=71258541	
71240586	SLD	399900	385000	5/31/2011	9/23/2011		77	77	262 Hartwell Rd	Bedford	MA	01730		4	2	1712	31	30056	Gerard O' Connell	Coldwell Banker Residential Brokerage - Lexington	(781) 862-2600	Call List Agent	Stunning 9 room, 4 bed, 2 bath split entry on a 30,000sq.ft lot. Sited at the end of a cul de sac this modern home features a contemporary open floor plan with cathedral ceilings and skylights. Nicely updated, this freshly painted home boasts 3 spacious bedrooms on the first level and a huge master bedroom with full bath on the lower level. Mint condition.	Split Entry	1	1	Forced Air, Oil		Davis/Lane	John Glenn	Bedford High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Freezer, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck, Storage Shed;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:--;	SF	Hartwell Rd	262	262	http://media.mlspin.com/photo.aspx?mls=71240586	
71256070	SLD	829000	815000	7/1/2011	9/27/2011		343	62	15 Riverside	Bedford	MA	01730		4	2.5	2855	5	14888	Brian DeVellis	L&D Realty Group	(781) 879-9210	Owner	Brand New Construction on a very quiet street in Bedford - voted #6 in Best of Boston!    Stunning 4 bdrm / 2.5 bath within walking distance to Davis Sch & playgrounds / athletic fields, this NEW colonial is as beautiful inside as it is out.    Enjoy the Gourmet Eat In Kitchen with Wine Fridge that adjoins a fireplaced Family Room with built in cabinets & a slider leading out to patio set in the professionally landscaped yard ... or retreat to your gorgeous Master Suit with Master Bath!	Colonial	1	2	Central Heat, Forced Air, Gas		Davis / Lane	John Glenn MS	Bedford High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood, Stone / Slate;Appliances:Disposal, Microwave, Freezer, Refrigerator - ENERGY STAR, Refrigerator - Wine Storage, Dishwasher - ENERGY STAR, Vent Hood, Range - ENERGY STAR, Oven - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Gutters, Professional Landscaping, Sprinkler System, Decorative Lighting;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;	SF	Riverside	15	15	http://media.mlspin.com/photo.aspx?mls=71256070	
71258800	SLD	529900	510000	7/8/2011	10/5/2011		82	60	88 FLETCHER ROAD	Bedford	MA	01730		3	1.5	1756	64	12000	Donna Haskell	WEICHERT, REALTORS® - Channing Real Estate	(617) 864-5400	Call List Agent, Accompanied Showings, Appointment Required	Prime Bedford Center location, charming, pristine custom-built 8 room, 3 bedroom, 1 1/2 bathroom dormered storybook "Cape" w/spacious foyer, central a/c, front to back fireplace livingroom with built-ins, newer maple kitchen w/corian countertops & tiled floor, spacious diningroom w/corner china cabinet, sunny 4th room on 1st floor with bow window & closet could be used as home office, bedroom or family room, newer exterior paint and a lovely new patio and rear walkway with pavers.  Great house!!	Cape	1	0	Forced Air, Oil		Davis/Lane	John Glenn	Bedford High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Patio, Gutters, Storage Shed, Screens;Insulation:Partial, Fiberglass - Batts;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available, Whole House Fan;Hot Water:Electric, Tank;	SF	FLETCHER ROAD	88	88	http://media.mlspin.com/photo.aspx?mls=71258800	
71279864	SLD	435000	410000	8/26/2011	10/5/2011		28	17	9 Evans Avenue	Bedford	MA	01730		3	1.5	1344	63	24200	Gail Donovan Hartwell	The Higgins Group REALTORS®	(781) 275-1990	Call List Agent, Lock Box, Appointment Required, Sign	PRICED TO SELL! On a large level lot in dead end neighborhood, this charming full shed dormered Cape w/breezeway and attached garage has much to offer: the fireplaced living room with pretty bay window and built-ins, formal dining room with corner china closet, bay window, eat-in kitchen with brand new refrigerator - a full bath and bedroom complete the first level.  On second level, two spacious front-to-back bedrooms and half bath.	Cape	1	1	Central Heat, Forced Air, Oil		Lane & Davis	John Glenn	Bedford High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Deck;Insulation:Unknown;Electric:Fuses;Interior Features:Cable Available, Laundry Chute;Hot Water:Electric;	SF	Evans Avenue	9	9	http://media.mlspin.com/photo.aspx?mls=71279864	
71246344	SLD	699000	657500	6/9/2011	10/12/2011		92	92	4 Cedar Ridge Drive	Bedford	MA	01730		4	3	2850	54	30750	Gail Donovan Hartwell	The Higgins Group REALTORS®	(781) 275-1990	Lock Box, Appointment Required, Sign	With nearly 3,000 sq. ft. of living space this multi-level is distinguished by finest craftsmanship apparent in the many recent improvements.  The cherry kitchen is stunning w/granite counters, high end appliances, wood floors and leads to an absolutely breathtaking 23' x 22' "Great" room w/vaulted ceiling, Palladian windows and an expansive overlook of the spectacular grounds featuring random gardens and, best of all, a heated Ferrari Gunite pool with utter privacy.  As nearly perfect as can be	Multi-Level	2	2	Central Heat, Hot Water Baseboard, Electric Baseboard		Davis and Lane	John Glenn	Bedford High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood, Stone / Slate;Appliances:Range, Dishwasher, Disposal, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood, Brick;Exterior Features:Deck, Patio, Pool - Inground, Gutters, Storage Shed, Professional Landscaping, Screens, Fenced Yard;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Oil, Tank;	SF	Cedar Ridge Drive	4	4	http://media.mlspin.com/photo.aspx?mls=71246344	
71267675	SLD	389000	365000	7/28/2011	10/24/2011		36	36	66 Pine Hill Road	Bedford	MA	01730		2	2	1436	73	30256	Lorraine Griecci	The Higgins Group REALTORS®	(781) 275-1990	Call List Agent, Lock Box, Appointment Required	Charming Cape w/ much appeal.  Spacious living rm w/  fireplace flanked by built-ins.  The Dining rm  wainscoting, crown molding and a  pretty corner china.  Kitchen has been updated & has windows looking to the side yard & some interesting cubbies .  Den opens to 3 season porch w/ views of the back yard.  Second flr has 2 bedrms, FB & small office/computer area.   Updates incl:  replcmnt windows, oil storage tank, and roof.  The property abuts Conservation area, & is w/in walk to MBTA Bus.	Cape	1	0	Hot Water Baseboard, Oil		Davis  Lane	JGMS	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Porch - Enclosed, Patio;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Tank;	SF	Pine Hill Road	66	66	http://media.mlspin.com/photo.aspx?mls=71267675	
71136848	SLD	599000	525000	9/14/2010	10/25/2011		379	352	253 Concord Road	Bedford	MA	01730		5	5	3649	88	28000	John  T. Cunha	Hammond Residential	(781) 861-8100	Call List Agent, Lock Box	NEW PRICE!, Fabulous Opportunity to own this Stately - 1920’s hip-roof Colonial Revival. Freshly painted stucco exterior & captivating old world charm is blended with modern amenities and generous room sizes. Spacious living room, with fireplace, formal dining room, updated kitchen w/ new stainless steel appliances, first floor family room, study, three season porch,  2nd floor sun room, dressing room, refinished hardwood floors, crown molding, french doors, new windows. MOTIVATED SELLERS!	Colonial	1	1	Hot Water Radiators, Gas		Davis/Lane	John Glenn	Bedford HS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet, Laminate;Appliances:Range, Dishwasher, Disposal, Microwave, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Stucco;Exterior Features:Porch - Enclosed, Patio, Gutters;Insulation:Fiberglass, Mixed;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tankless;	SF	Concord Road	253	253	http://media.mlspin.com/photo.aspx?mls=71136848	
71281970	SLD	359900	347000	9/2/2011	10/26/2011		11	11	18 Dunster Rd	Bedford	MA	01730		4	1	1224	63	20400	John McGrath	Jack McGrath, REALTOR®	(781) 879-2680	Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775	This well maintained Cape has six rooms, a living room with a fireplace, an eat-in kitchen, four bedrooms and one full bath. It is fresh and clean with the interior freshly painted and all hardwood floors refinished. It sits on a large level lot convenient to major roads and an easy walk to Whole Foods, Marshall's, restaurants and banks. Also within an easy walk is Springs Brook Park with swimming and a play area. An early close is possible to take advantage of the highly rated public schools.	Cape	1	0	Central Heat, Hot Water Baseboard, Gas		Davis/Lane	John Glenn	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:--;Exterior Features:Deck, Deck - Wood;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Dunster Rd	18	18	http://media.mlspin.com/photo.aspx?mls=71281970	
71278776	SLD	509000	499000	8/23/2011	10/28/2011		3	3	76 WILSON ROAD	Bedford	MA	01730		4	2	1790	60	50573	Jean Colbath	Realty Executives Metro West	(781) 641-3200	Call List Agent, Appointment Required, Sign	SOLD "AS IS", and is priced accordingly...On a country road...convenient commuting location. Inviting 3-Season Porch at the back of the house.  Kitchen with bow window. Lower level is finished with paneling.  Huge work shop.  See "Firm Remarks" and Disclosures.	Ranch	1	2	Hot Water Baseboard, Oil		DAVIS/LANE	JOHN GLENN M.S.	BEDFORD H.S.	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Porch - Enclosed, Storage Shed;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;	SF	WILSON ROAD	76	76	http://media.mlspin.com/photo.aspx?mls=71278776	
71249072	SLD	425000	395500	6/14/2011	10/31/2011		111	90	24 Page Road	Bedford	MA	01730		3	1	1326	56	51270	Gail Donovan Hartwell	The Higgins Group REALTORS®	(781) 275-1990	Call List Agent, Lock Box, Appointment Required, Sign	Near Lexington line on prime acre+ setting among costlier homes, a ranch in need of updating or a fine candidate for someone looking to build on a wonderful parcel abutting acres of conservation land. The basic home is 5 rms consisting of a large fireplaced living room, a 20’ kitchen, 3 bedrooms w/twin double closets in the master, a full bath in surprising near perfect condition. There are hdwd flrs through most of the home, the roof was recently replaced & breezeway connecting to garage.	Ranch	1	1	Central Heat, Forced Air, Oil		Lane & Davis	John Glenn	Bedford High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame, Brick;Exterior:Shingles, Wood, Brick;Exterior Features:Porch - Enclosed;Insulation:Unknown;Electric:Fuses;Interior Features:--;Hot Water:Electric, Tank;	SF	Page Road	24	24	http://media.mlspin.com/photo.aspx?mls=71249072	
71213452	SLD	1169000	1075000	4/8/2011	11/2/2011		185	170	44 Wilson Road	Bedford	MA	01730		5	4.5	4250	4	41565	Peggy Dowcett	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call List Agent, Accompanied Showings, Sign	Just completed - New construction classic architecturally-designed NE Colonial Farmhouse. Energy-efficient 10 room colonial features quality construction and finely appointed details;crown moldings, coffered FR ceiling, wainscoting, built-in's, open floor plan & sunlit rooms. Two-story foyer, Chef's cherry kitchen, Electrolux Ikon appliances, breakfast nook, step down FR with 10' ceiling, Stunning master suite w/fireplace, balcony & impressive master bath. 1 yr. builder warranty.	Colonial	1	2	Forced Air, Radiant, Gas		Bedford	Bedford	Bedford	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Wall Oven, Countertop Range, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Other (See Remarks);Exterior Features:Porch, Deck, Patio, Balcony, Professional Landscaping, Sprinkler System, Deck - Wood;Insulation:Fiberglass - Batts, Spray Foam;Electric:200 Amps;Interior Features:Central Vacuum, Cable Available;Hot Water:Natural Gas;	SF	Wilson Road	44	44	http://media.mlspin.com/photo.aspx?mls=71213452	
71241425	SLD	745000	720000	6/1/2011	11/3/2011		149	122	4 Madawaska St	Bedford	MA	01730		4	2.5	3060	10	12500	Diane Cadogan Hughes	The Higgins Group REALTORS®	(781) 275-1990	Call List Agent, Lock Box, Appointment Required, Sign	Nestled in a neighborhood popular with both families & commuters is this young,"like-new" Center Entrance Colonial, conveniently located near the Lexington line in desirable Bedford! Well-designed for todays active households it includes 4 BR, 2.5 baths, a large mudroom, 2 laundry areas, direct entry garage, well-equipped, expansive kitchen, roomy dining room, featuring front-to-back fireplac'd living room. Expansion potential of the unfinished LL with walk-out to rear, fenced yard.	Colonial	1	2	Hot Water Baseboard, Gas		DavisK-2Lane3-5	John Glenn	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range;Foundation:Poured Concrete;Construction:Modular;Exterior:Vinyl;Exterior Features:Deck, Sprinkler System, Deck - Composite;Insulation:--;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:--;	SF	Madawaska St	4	4	http://media.mlspin.com/photo.aspx?mls=71241425	
71274057	SLD	628000	608632	8/11/2011	11/4/2011		35	22	9 Temple Terrace	Bedford	MA	01730		4	2	2564	53	47367	Diane Cadogan Hughes	The Higgins Group REALTORS®	(781) 275-1990	Appointment Required, Sign	Welcome home to a picturesque, impressively renovated & designed Grand Cape with a beautiful color palette. Expansive floor plan includes an eat-in kitchen with granite counters, brand new baths, and 4 bedrooms. Wonderful features include atrium doors overlooking an elegant brick paved patio, custom family room entertainment built-ins, well-manicured lawn and gardens, an additional rec/playroom, & exercise room in LL. Also,a coveted 2 bay garage with abundant storage above!	Cape	1	2	Hot Water Baseboard, Gas		DavisK-2Lane3-5	JGMS	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Storage Shed, Professional Landscaping, Sprinkler System;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;	SF	Temple Terrace	9	9	http://media.mlspin.com/photo.aspx?mls=71274057	
